Wall time,Step,Value
1778590837.1370125,8192,0.21485120058059692
1778590843.8535457,12288,0.09764838218688965
1778590849.7445805,16384,0.10612805932760239
1778590859.3215437,20480,0.041811563074588776
1778590882.0735285,24576,0.08268993347883224
1778590892.001728,28672,0.15398690104484558
1778590901.0744987,32768,0.10511934012174606
1778590908.1735888,36864,0.13328340649604797
1778590916.4885032,40960,0.009772944264113903
1778590924.7936032,45056,0.03485557809472084
1778590931.191606,49152,0.04734347388148308
1778590937.303452,53248,0.09228689968585968
1778590943.2389796,57344,0.008900243788957596
1778590949.60645,61440,0.03650601953268051
1778590955.7336452,65536,0.023084988817572594
1778590961.948878,69632,0.036858752369880676
1778590967.9084544,73728,0.01820790395140648
1778590973.923845,77824,0.05024375021457672
1778590980.1990566,81920,0.08515520393848419
1778590986.2535605,86016,0.2347414344549179
1778590992.3838646,90112,0.06445928663015366
1778590998.3509252,94208,0.23148685693740845
1778591005.5255914,98304,0.2103574126958847
1778591014.5624473,102400,0.2078152745962143
1778591026.8838544,106496,0.2180250585079193
1778591036.648758,110592,0.22468896210193634
1778591043.3536286,114688,0.23933999240398407
1778591050.8094773,118784,0.33139342069625854
1778591059.0770695,122880,0.29176077246665955
1778591067.7028697,126976,0.2888021469116211
1778591077.3920405,131072,0.07651253789663315
1778591085.6096485,135168,0.16566972434520721
1778591093.860415,139264,0.2074798345565796
1778591101.987552,143360,0.1782267987728119
1778591113.1638033,147456,0.30260729789733887
1778591119.4535155,151552,0.20832128822803497
1778591129.1557863,155648,0.1916426420211792
1778591135.8736873,159744,0.16721251606941223
1778591142.1436753,163840,0.11891389638185501
1778591148.3636916,167936,0.12121674418449402
1778591154.7137372,172032,0.13179613649845123
1778591168.8176386,176128,0.1261739581823349
1778591177.2179277,180224,0.12287253886461258
1778591183.603476,184320,0.10698303580284119
1778591192.0010264,188416,0.11718356609344482
1778591199.333799,192512,0.1104072630405426
1778591207.8987749,196608,0.094617560505867
1778591216.3354635,200704,0.09247960150241852
1778591226.08182,204800,0.06976629048585892
1778591233.0755007,208896,0.11796174943447113
1778591239.6965842,212992,0.08604035526514053
1778591249.0280216,217088,0.08702030777931213
1778591261.858235,221184,0.11198198050260544
1778591270.5935736,225280,0.0862075611948967
1778591282.5497468,229376,0.06945181638002396
1778591292.956074,233472,0.08086717873811722
1778591302.3256426,237568,0.07666462659835815
1778591313.8303847,241664,0.06244736909866333
1778591326.2978163,245760,0.07451875507831573
1778591336.6135685,249856,0.06837773323059082
1778591349.197384,253952,0.048227064311504364
