Wall time,Step,Value
1778591852.5478916,512000,125.0875244140625
1778591861.0885925,516096,125.94744110107422
1778591870.7654114,520192,125.55594635009766
1778591877.1973252,524288,126.06462097167969
1778591883.635537,528384,124.79347229003906
1778591893.4605975,532480,120.24929809570312
1778591900.645678,536576,120.4630355834961
1778591908.5494459,540672,120.2390365600586
1778591919.920619,544768,118.36693572998047
1778591927.180678,548864,117.06344604492188
1778591934.3997784,552960,114.01639556884766
1778591943.1473389,557056,112.88908386230469
1778591949.9906921,561152,113.49647521972656
1778591956.665713,565248,110.96961212158203
1778591964.2294178,569344,111.63553619384766
1778591972.0077767,573440,111.66829681396484
1778591981.155487,577536,113.2542495727539
1778591990.6291807,581632,114.36183166503906
1778591997.1094887,585728,114.77346801757812
1778592007.1800761,589824,113.52880859375
1778592013.53951,593920,112.71047973632812
1778592021.1406002,598016,113.5758056640625
1778592035.2477305,602112,115.30315399169922
1778592044.1023235,606208,116.58740234375
1778592051.430721,610304,115.62776184082031
1778592058.6429343,614400,117.23588562011719
1778592070.1056657,618496,115.53431701660156
1778592080.4574907,622592,115.7244873046875
1778592092.0674736,626688,114.51142120361328
1778592100.3304558,630784,113.55419921875
1778592116.6656833,634880,114.38563537597656
1778592123.659462,638976,114.48125457763672
1778592131.6031797,643072,116.12934112548828
1778592140.2195253,647168,114.38865661621094
1778592149.052438,651264,113.35330963134766
1778592157.9753194,655360,111.85956573486328
1778592165.8196185,659456,111.47968292236328
1778592172.7755783,663552,109.90320587158203
1778592182.5538194,667648,110.88287353515625
1778592205.7591975,671744,111.1432113647461
1778592221.4911144,675840,109.03658294677734
1778592230.5286539,679936,108.54397583007812
1778592237.7104127,684032,107.62751007080078
1778592244.3557107,688128,107.66624450683594
1778592250.780783,692224,107.91448211669922
1778592261.399717,696320,108.31863403320312
1778592269.3103204,700416,107.03766632080078
1778592276.1831574,704512,109.0204086303711
1778592284.3894022,708608,110.34993743896484
1778592294.4409788,712704,112.77284240722656
1778592307.1926847,716800,115.05561065673828
1778592317.3549929,720896,112.93500518798828
1778592329.8980505,724992,111.5700454711914
1778592338.7873175,729088,113.23612213134766
1778592348.8048437,733184,112.73442840576172
1778592356.264978,737280,113.03431701660156
1778592367.2478828,741376,113.06157684326172
1778592376.7038865,745472,112.09137725830078
1778592386.251322,749568,112.86189270019531
1778592394.5226915,753664,111.52948760986328
1778592403.7828107,757760,109.96028900146484
1778592412.418923,761856,109.75342559814453
1778592420.8260713,765952,109.80079650878906
1778592429.936573,770048,111.93212890625
1778592439.7503877,774144,112.1940689086914
1778592448.6398807,778240,113.26139831542969
1778592456.6885421,782336,113.01509857177734
1778592467.9838088,786432,114.45500946044922
1778592479.1284766,790528,111.6367416381836
1778592486.7649784,794624,112.1412353515625
1778592493.5925727,798720,111.25984954833984
1778592501.1309001,802816,111.59550476074219
1778592511.831689,806912,113.79888153076172
1778592520.9451237,811008,111.31153869628906
1778592530.5540807,815104,112.62503814697266
1778592541.824083,819200,113.50881958007812
1778592551.920123,823296,113.86673736572266
1778592561.030152,827392,114.0223388671875
1778592570.0099018,831488,114.28763580322266
1778592576.540197,835584,115.32756042480469
1778592586.630096,839680,116.900634765625
1778592597.8450148,843776,118.55140686035156
1778592606.9848077,847872,119.94667053222656
1778592617.016754,851968,120.97339630126953
1778592625.2539246,856064,120.69541931152344
1778592633.8092914,860160,120.47212982177734
