Wall time,Step,Value
1778517492.2203543,4096,345.1340026855469
1778517495.2473142,6144,271.8618469238281
1778517498.3732777,8192,264.8019714355469
1778517501.5784972,10240,319.8768615722656
1778517505.4731624,12288,230.28317260742188
1778517510.2630403,14336,153.51104736328125
1778517513.5090733,16384,322.9846496582031
1778517516.7033863,18432,88.27262878417969
1778517519.957244,20480,171.51290893554688
1778517524.7180023,22528,194.86135864257812
1778517530.312797,24576,273.26092529296875
1778517533.904941,26624,153.69635009765625
1778517539.422942,28672,75.95904541015625
1778517542.7329867,30720,4.792788028717041
1778517546.1326861,32768,74.63557434082031
1778517549.292866,34816,175.31785583496094
1778517552.5326943,36864,221.52395629882812
1778517555.9528983,38912,86.04544067382812
1778517559.5335083,40960,231.4853973388672
1778517562.786549,43008,74.9310302734375
1778517565.9983013,45056,151.0861053466797
1778517569.2384279,47104,6.665894508361816
1778517573.6324644,49152,169.3855438232422
1778517576.902325,51200,190.33030700683594
1778517580.1852322,53248,93.16438293457031
1778517583.44433,55296,91.53107452392578
1778517587.7324538,57344,2.913914680480957
1778517592.9382885,59392,181.43475341796875
1778517596.0975707,61440,64.82730102539062
1778517599.7752373,63488,2.1787214279174805
1778517605.035037,65536,242.54531860351562
1778517610.552216,67584,196.89390563964844
1778517617.9648676,69632,180.64781188964844
1778517622.2090454,71680,4.997024059295654
1778517626.2075958,73728,119.80915832519531
1778517632.554344,75776,86.2444839477539
1778517636.7151573,77824,149.7147216796875
1778517640.8099103,79872,104.20545196533203
1778517646.4253516,81920,170.17698669433594
1778517650.7886753,83968,81.85087585449219
1778517655.1021209,86016,1.7388277053833008
1778517663.5077894,88064,179.95310974121094
1778517667.951975,90112,173.73153686523438
1778517672.6965709,92160,39.02106857299805
1778517678.0532303,94208,184.80477905273438
1778517682.1085014,96256,5.381546497344971
1778517686.3360798,98304,109.35762023925781
1778517690.8893163,100352,6.364719867706299
1778517696.3498707,102400,2.896045446395874
1778517701.129602,104448,3.899155616760254
1778517705.4032786,106496,2.0863189697265625
1778517709.6955547,108544,184.5942840576172
1778517716.187122,110592,210.28074645996094
1778517720.6280346,112640,2.309068202972412
1778517724.9268959,114688,72.59284210205078
1778517730.7605994,116736,179.00401306152344
1778517735.0273492,118784,154.42445373535156
1778517739.5374377,120832,7.2715253829956055
1778517745.4650822,122880,76.61158752441406
1778517749.6668172,124928,7.7861857414245605
1778517753.9311695,126976,113.41131591796875
1778517759.87893,129024,8.876203536987305
1778517765.790735,131072,69.26119232177734
1778517770.4132893,133120,50.07670211791992
1778517776.658626,135168,186.34445190429688
1778517781.1192648,137216,191.86448669433594
1778517786.353312,139264,71.93531799316406
1778517791.5305939,141312,53.97857666015625
1778517796.7669115,143360,131.36599731445312
1778517801.8203058,145408,114.70201110839844
1778517806.5032263,147456,344.72119140625
1778517810.0891156,149504,36.662662506103516
1778517813.6018999,151552,286.3189392089844
1778517816.850548,153600,182.7824249267578
1778517821.7019668,155648,69.4327392578125
1778517826.8497355,157696,397.7173767089844
1778517832.4558287,159744,127.12557983398438
1778517839.1269722,161792,183.66526794433594
1778517843.6066785,163840,16.04779624938965
1778517848.0269158,165888,213.66757202148438
1778517853.9181643,167936,4.580611228942871
1778517858.673755,169984,134.0895538330078
1778517863.1531663,172032,147.611083984375
1778517868.9651217,174080,124.1375732421875
1778517873.3927548,176128,35.8565788269043
1778517877.833472,178176,259.2701416015625
1778517883.9146776,180224,333.6278991699219
1778517888.3026094,182272,177.83462524414062
1778517892.733537,184320,290.4938049316406
1778517899.4741287,186368,361.0901184082031
1778517903.8870363,188416,217.2317352294922
1778517908.3755276,190464,453.23876953125
1778517916.5397403,192512,491.08099365234375
1778517921.7210786,194560,416.0692443847656
1778517928.3057523,196608,393.6053771972656
1778517933.5113273,198656,464.88922119140625
1778517937.756108,200704,41.59329605102539
1778517944.486951,202752,718.7476196289062
1778517951.043594,204800,131.82452392578125
1778517958.6685927,206848,702.5987548828125
1778517963.3296394,208896,274.81085205078125
1778517967.9913578,210944,193.31643676757812
1778517974.5717344,212992,639.5108642578125
1778517979.217746,215040,350.48065185546875
1778517984.9930904,217088,678.1754760742188
1778517990.252678,219136,328.97674560546875
1778517994.1077027,221184,545.3880615234375
1778518000.9741843,223232,319.9761657714844
1778518006.003887,225280,274.3946228027344
1778518010.6544726,227328,414.960693359375
1778518016.9711702,229376,341.1979675292969
1778518022.0356815,231424,295.0599060058594
1778518026.5623093,233472,524.7494506835938
1778518035.1744604,235520,280.98370361328125
1778518040.304577,237568,338.1047058105469
1778518046.8770568,239616,547.308837890625
1778518051.116949,241664,521.6445922851562
1778518054.799988,243712,989.83837890625
1778518065.7299798,245760,298.8337097167969
1778518072.4307616,247808,532.7294311523438
1778518080.0676982,249856,389.0813293457031
1778518085.740913,251904,416.746826171875
1778518091.739153,253952,341.1504821777344
1778518098.5801766,256000,459.3815002441406
1778518110.0417209,258048,462.8069152832031
1778518115.9732208,260096,742.7062377929688
1778518124.0085647,262144,571.796142578125
1778518130.6928825,264192,436.66375732421875
1778518137.7773921,266240,443.15325927734375
1778518144.7148588,268288,217.95993041992188
1778518151.494613,270336,682.0113525390625
1778518156.2989743,272384,675.5635986328125
1778518164.3461506,274432,261.5095520019531
1778518171.5580788,276480,512.7179565429688
1778518175.6872907,278528,633.1278686523438
1778518180.7748525,280576,227.5511474609375
1778518184.1840649,282624,271.1297302246094
1778518187.6198425,284672,735.201171875
1778518191.0637524,286720,203.17022705078125
1778518195.578913,288768,235.84434509277344
1778518199.0438738,290816,417.7686462402344
1778518202.6389203,292864,722.4766235351562
1778518206.5190957,294912,376.79150390625
1778518210.9537823,296960,473.7491455078125
1778518214.3713746,299008,622.9837036132812
1778518217.907915,301056,414.758056640625
1778518222.9652603,303104,326.7444152832031
1778518227.3785937,305152,520.2864379882812
1778518230.8908122,307200,701.99755859375
1778518235.3832343,309248,647.01025390625
1778518241.0732815,311296,305.13275146484375
1778518246.0083919,313344,183.99134826660156
1778518257.8708684,315392,266.1422424316406
1778518261.8383448,317440,404.8348693847656
1778518265.3796113,319488,144.179443359375
1778518270.8190997,321536,383.2816162109375
1778518274.7690134,323584,621.2935180664062
1778518278.4270458,325632,580.0794067382812
1778518285.1943102,327680,193.2672119140625
1778518289.123274,329728,159.70762634277344
1778518292.7831142,331776,394.6964111328125
1778518296.4308577,333824,172.4159698486328
1778518301.85311,335872,468.22625732421875
1778518305.3479028,337920,171.29165649414062
1778518308.8047245,339968,157.57029724121094
1778518313.7985237,342016,172.5334014892578
1778518318.747944,344064,375.6236572265625
1778518322.637829,346112,636.4419555664062
1778518331.967972,348160,176.12417602539062
1778518341.4901912,350208,408.90570068359375
1778518350.6754847,352256,592.619873046875
1778518359.6060011,354304,188.3379669189453
1778518366.5066743,356352,290.259765625
1778518375.7176213,358400,173.99888610839844
1778518384.3363566,360448,630.8604125976562
1778518389.4943998,362496,596.9462280273438
1778518393.369844,364544,227.17800903320312
1778518396.8522756,366592,405.5558776855469
1778518400.461966,368640,60.1223030090332
1778518405.0599926,370688,385.1861267089844
1778518408.5570827,372736,408.53765869140625
1778518412.0220394,374784,372.5561828613281
1778518415.4718156,376832,384.38226318359375
1778518421.302319,378880,408.245849609375
1778518424.8368945,380928,137.0216522216797
1778518428.24429,382976,81.76525115966797
1778518431.6362379,385024,123.90587615966797
1778518436.3768065,387072,270.1986999511719
1778518439.6921763,389120,138.81813049316406
1778518443.0917645,391168,1178.663330078125
1778518446.7369437,393216,135.212890625
1778518451.439992,395264,553.7744750976562
1778518454.9217741,397312,352.0721740722656
1778518458.365684,399360,139.391357421875
1778518462.0718262,401408,327.7384033203125
1778518466.1856353,403456,330.1005859375
1778518469.5437865,405504,313.3052978515625
1778518472.949323,407552,547.31298828125
1778518476.4214988,409600,792.8198852539062
1778518481.7225595,411648,296.42169189453125
1778518485.1275144,413696,557.0709228515625
1778518488.556751,415744,151.89114379882812
1778518492.4705567,417792,214.08767700195312
1778518496.403113,419840,432.6730041503906
1778518499.8164659,421888,148.73800659179688
1778518503.2366047,423936,157.9482421875
1778518507.0653455,425984,151.8031768798828
1778518511.4212615,428032,103.26302337646484
1778518514.6561613,430080,432.0845947265625
1778518518.0131552,432128,262.32513427734375
1778518521.4827409,434176,469.00872802734375
1778518526.0153162,436224,416.1597900390625
1778518529.6313398,438272,342.7552185058594
1778518532.9811537,440320,221.80535888671875
1778518536.4211502,442368,794.7326049804688
1778518541.0411205,444416,803.6795043945312
1778518544.4412112,446464,141.4795684814453
1778518547.8811717,448512,412.69390869140625
1778518551.564309,450560,320.76080322265625
1778518556.4130435,452608,434.5419921875
1778518559.6200442,454656,111.78366088867188
1778518562.8116846,456704,80.159912109375
1778518566.4179566,458752,674.8842163085938
1778518570.57333,460800,346.7687683105469
1778518573.7520597,462848,437.67181396484375
1778518577.4283626,464896,142.96945190429688
1778518580.758074,466944,332.09326171875
1778518584.8910553,468992,503.66790771484375
1778518588.018478,471040,341.9274597167969
1778518591.158416,473088,436.5261535644531
1778518594.2263513,475136,97.29874420166016
1778518598.1737201,477184,699.32177734375
1778518602.389841,479232,354.99212646484375
1778518605.517946,481280,679.926025390625
1778518608.5988753,483328,270.7670593261719
1778518611.6656733,485376,528.7034912109375
1778518615.8170862,487424,727.4944458007812
1778518618.8681283,489472,202.51437377929688
1778518622.0722492,491520,195.08193969726562
1778518625.0844226,493568,488.1117858886719
1778518629.12731,495616,217.95655822753906
1778518632.6774752,497664,319.73980712890625
1778518636.0552678,499712,286.1846923828125
1778518639.295871,501760,552.39306640625
