Wall time,Step,Value
1778517749.6668172,124928,-48.610904693603516
1778517753.9301624,126976,-48.610904693603516
1778517759.87893,129024,-45.55461120605469
1778517765.7897303,131072,-41.89100646972656
1778517770.4107623,133120,-36.635616302490234
1778517776.6574786,135168,-35.16987609863281
1778517781.1182687,137216,-30.358495712280273
1778517786.350058,139264,-25.44565200805664
1778517791.5296326,141312,-23.584060668945312
1778517796.7659037,143360,-15.114282608032227
1778517801.819306,145408,-4.190433979034424
1778517806.501212,147456,-4.190433979034424
1778517810.0891156,149504,8.127559661865234
1778517813.6018999,151552,17.18070411682129
1778517816.850548,153600,17.18070411682129
1778517821.699969,155648,33.09491729736328
1778517826.8485456,157696,37.0178337097168
1778517832.4548306,159744,47.792293548583984
1778517839.125973,161792,47.792293548583984
1778517843.6056757,163840,58.95906066894531
1778517848.0259197,165888,58.95906066894531
1778517853.917163,167936,65.07032775878906
1778517858.6727571,169984,69.4560546875
1778517863.1519341,172032,75.43179321289062
1778517868.9651217,174080,75.43179321289062
1778517873.3917522,176128,83.26744079589844
1778517877.832426,178176,95.16483306884766
1778517883.9136717,180224,106.34113311767578
1778517888.3015988,182272,116.49626922607422
1778517892.7325423,184320,123.27271270751953
1778517899.4741287,186368,128.22630310058594
1778517903.8860316,188416,135.86996459960938
1778517908.3755276,190464,147.32147216796875
1778517916.5381515,192512,166.70599365234375
1778517921.7200873,194560,177.43995666503906
1778517928.304754,196608,195.8050079345703
1778517933.5103276,198656,195.8050079345703
1778517937.7551107,200704,216.6162567138672
1778517944.4859543,202752,224.0004425048828
1778517951.043594,204800,248.74771118164062
1778517958.6680858,206848,259.3378601074219
1778517963.3286412,208896,269.3425598144531
1778517967.9897926,210944,283.6980895996094
1778517974.570694,212992,296.0482482910156
1778517979.2166245,215040,314.9427185058594
1778517984.991581,217088,334.8948669433594
1778517990.252678,219136,358.76861572265625
1778517994.1077027,221184,378.708984375
1778518000.9721518,223232,387.2168273925781
1778518006.0028875,225280,400.4582824707031
1778518010.6534753,227328,432.271240234375
1778518016.9691772,229376,444.4739685058594
1778518022.034688,231424,468.492919921875
1778518026.5597458,233472,485.8479309082031
1778518035.1734586,235520,494.0788269042969
1778518040.3035407,237568,508.3229064941406
1778518046.8770568,239616,530.468994140625
1778518051.116949,241664,539.9010009765625
1778518054.799988,243712,559.2392578125
1778518065.7273116,245760,581.5631103515625
1778518072.4297528,247808,595.8677368164062
1778518080.0666823,249856,597.690673828125
1778518085.73681,251904,613.7313232421875
1778518091.7371385,253952,627.462890625
1778518098.579004,256000,631.9690551757812
1778518110.0402098,258048,642.0819702148438
1778518115.9721746,260096,643.646484375
1778518124.0065536,262144,658.2989501953125
1778518130.6918774,264192,678.9717407226562
1778518137.7748535,266240,693.949951171875
1778518144.7137718,268288,692.6693725585938
1778518151.4936123,270336,685.3795166015625
1778518156.298335,272384,699.6283569335938
1778518164.344144,274432,699.8178100585938
1778518171.5580788,276480,712.27392578125
1778518175.684214,278528,712.1771240234375
1778518180.7748525,280576,727.8682250976562
1778518184.1840649,282624,744.2511596679688
1778518187.6198425,284672,750.9459838867188
1778518191.0637524,286720,757.6858520507812
1778518195.578913,288768,755.94189453125
1778518199.0438738,290816,753.1036376953125
1778518202.6389203,292864,749.0573120117188
