Wall time,Step,Value
1778517489.385463,2048,0.0
1778517492.2203543,4096,0.0
1778517495.2473142,6144,0.0
1778517498.3732777,8192,0.0
1778517501.5784972,10240,0.0
1778517505.4731624,12288,0.0
1778517510.2630403,14336,0.0
1778517513.5090733,16384,0.0
1778517516.7033863,18432,0.0
1778517519.957244,20480,0.0
1778517524.7180023,22528,0.0
1778517530.312797,24576,0.0
1778517533.904941,26624,0.0
1778517539.422942,28672,0.0
1778517542.7329867,30720,0.0
1778517546.1326861,32768,0.0
1778517549.292866,34816,0.0
1778517552.5326943,36864,0.0
1778517555.9528983,38912,0.0
1778517559.5335083,40960,0.0
1778517562.786549,43008,0.0
1778517565.9983013,45056,0.0
1778517569.2384279,47104,0.0
1778517573.6324644,49152,0.0
1778517576.902325,51200,0.0
1778517580.1852322,53248,0.0
1778517583.44433,55296,0.0
1778517587.730387,57344,0.0
1778517592.9382885,59392,0.0
1778517596.0975707,61440,0.0
1778517599.7752373,63488,0.0
1778517605.0340233,65536,0.0
1778517610.5512092,67584,0.0
1778517617.9633272,69632,0.0
1778517622.2075346,71680,0.0
1778517626.2075958,73728,0.0
1778517632.551829,75776,0.0
1778517636.7141557,77824,0.0
1778517640.80873,79872,0.0
1778517646.4243524,81920,0.0
1778517650.7886753,83968,0.0
1778517655.1000326,86016,0.0
1778517663.5067923,88064,0.0
1778517667.951975,90112,0.0
1778517672.6965709,92160,0.0
1778517678.0532303,94208,0.0
1778517682.1085014,96256,0.0
1778517686.334933,98304,0.0
1778517690.888278,100352,0.0
1778517696.3488731,102400,0.0
1778517701.1285672,104448,0.0
1778517705.4022868,106496,0.0
1778517709.6935515,108544,0.0
1778517716.18507,110592,0.0
1778517720.627028,112640,0.0
1778517724.9268959,114688,0.0
1778517730.759904,116736,0.0
1778517735.0263484,118784,0.0
1778517739.5364377,120832,0.0
1778517745.464046,122880,0.0
1778517749.6668172,124928,0.0
1778517753.9301624,126976,0.0
1778517759.87893,129024,0.0
1778517765.7897303,131072,0.0
1778517770.4107623,133120,0.0
1778517776.6574786,135168,0.0
1778517781.1182687,137216,0.0
1778517786.350058,139264,0.0
1778517791.5296326,141312,0.0
1778517796.7659037,143360,0.0
1778517801.819306,145408,0.009999999776482582
1778517806.501212,147456,0.009999999776482582
1778517810.0891156,149504,0.019999999552965164
1778517813.6018999,151552,0.019999999552965164
1778517816.850548,153600,0.019999999552965164
1778517821.699969,155648,0.029999999329447746
1778517826.8485456,157696,0.029999999329447746
1778517832.4548306,159744,0.029999999329447746
1778517839.125973,161792,0.029999999329447746
1778517843.6056757,163840,0.03999999910593033
1778517848.0259197,165888,0.03999999910593033
1778517853.9181643,167936,0.03999999910593033
1778517858.6727571,169984,0.03999999910593033
1778517863.1519341,172032,0.03999999910593033
1778517868.9651217,174080,0.03999999910593033
1778517873.3917522,176128,0.03999999910593033
1778517877.832426,178176,0.05000000074505806
1778517883.9136717,180224,0.05999999865889549
1778517888.3015988,182272,0.05999999865889549
1778517892.7325423,184320,0.05999999865889549
1778517899.4741287,186368,0.05999999865889549
1778517903.8860316,188416,0.05999999865889549
1778517908.3755276,190464,0.05999999865889549
1778517916.5381515,192512,0.07000000029802322
1778517921.7200873,194560,0.07999999821186066
1778517928.304754,196608,0.09000000357627869
1778517933.5103276,198656,0.09000000357627869
1778517937.7551107,200704,0.10000000149011612
1778517944.4859543,202752,0.10000000149011612
1778517951.043594,204800,0.10999999940395355
1778517958.6685927,206848,0.11999999731779099
1778517963.3286412,208896,0.12999999523162842
1778517967.9897926,210944,0.14000000059604645
1778517974.570694,212992,0.15000000596046448
1778517979.217746,215040,0.1599999964237213
1778517984.991581,217088,0.18000000715255737
1778517990.252678,219136,0.20000000298023224
1778517994.1077027,221184,0.2199999988079071
1778518000.9721518,223232,0.2199999988079071
