Wall time,Step,Value
1778590837.1370125,8192,-0.2310163527727127
1778590843.8535457,12288,-0.2595454454421997
1778590849.7445805,16384,-0.25875431299209595
1778590859.3195407,20480,-0.2713032364845276
1778590882.0735285,24576,-0.2515314817428589
1778590892.001728,28672,-0.24718041718006134
1778590901.0744987,32768,-0.22031719982624054
1778590908.1735888,36864,-0.28324297070503235
1778590916.4854417,40960,-0.3151156008243561
1778590924.7936032,45056,-0.30204206705093384
1778590931.1838315,49152,-0.29482588171958923
1778590937.303452,53248,-0.27920815348625183
1778590943.2389796,57344,-0.32575833797454834
1778590949.60645,61440,-0.3192175030708313
1778590955.7336452,65536,-0.3195754587650299
1778590961.948878,69632,-0.3153492212295532
1778590967.9037528,73728,-0.3228030502796173
1778590973.923845,77824,-0.29962992668151855
1778590980.1990566,81920,-0.3014371395111084
1778590986.2535605,86016,-0.22934773564338684
1778590992.3838646,90112,-0.3177773058414459
1778590998.3434765,94208,-0.3000424802303314
1778591005.523792,98304,-0.27478620409965515
1778591014.560426,102400,-0.2073923647403717
1778591026.8838544,106496,-0.07092678546905518
1778591036.648758,110592,-0.24439501762390137
1778591043.3536286,114688,-0.1303776353597641
1778591050.808473,118784,-0.17364884912967682
1778591059.0760686,122880,-0.293715238571167
1778591067.7018695,126976,-0.05639773607254028
1778591077.391046,131072,-0.3309033215045929
1778591085.6096485,135168,-0.26138001680374146
1778591093.860415,139264,-0.17934457957744598
1778591101.9855442,143360,-0.28383737802505493
1778591113.1638033,147456,-0.24431821703910828
1778591119.4535155,151552,-0.27624768018722534
1778591129.1557863,155648,-0.3087855577468872
1778591135.8736873,159744,-0.32439860701560974
1778591142.136557,163840,-0.32431942224502563
1778591148.3636916,167936,-0.2929192781448364
1778591154.7137372,172032,-0.23784932494163513
1778591168.8176386,176128,-0.33308255672454834
1778591177.2179277,180224,-0.34932711720466614
1778591183.603476,184320,-0.34960848093032837
1778591192.0010264,188416,-0.33249789476394653
1778591199.332803,192512,-0.34465840458869934
1778591207.8977695,196608,-0.34019455313682556
1778591216.334461,200704,-0.3366027772426605
1778591226.080059,204800,-0.3620426058769226
1778591233.0755007,208896,-0.3129841089248657
1778591239.6965842,212992,-0.3526068925857544
1778591249.0265148,217088,-0.343322217464447
1778591261.858235,221184,-0.3456844687461853
1778591270.5935736,225280,-0.31886133551597595
1778591282.5497468,229376,-0.3662162721157074
1778591292.956074,233472,-0.36763307452201843
1778591302.3256426,237568,-0.3204367160797119
1778591313.8234866,241664,-0.38479912281036377
1778591326.2978163,245760,-0.3481459617614746
1778591336.6135685,249856,-0.3774014413356781
1778591349.1935227,253952,-0.37756669521331787
