Wall time,Step,Value
1778590831.5439084,4096,3469.0
1778590837.133563,8192,2610.0
1778590843.8535457,12288,2523.0
1778590849.7445805,16384,2733.199951171875
1778590859.318526,20480,2628.28564453125
1778590882.0725694,24576,2418.0
1778590892.001728,28672,2284.833251953125
1778590901.0744987,32768,2263.428466796875
1778590908.1735888,36864,2263.428466796875
1778590916.4854417,40960,2522.39990234375
1778590924.7936032,45056,2578.0625
1778590931.1838315,49152,2562.842041015625
1778590937.303452,53248,2562.842041015625
1778590943.2389796,57344,2665.5
1778590949.60645,61440,2665.5
1778590955.7336452,65536,3014.761962890625
1778590961.948878,69632,3014.761962890625
1778590967.9037528,73728,3248.863525390625
1778590973.923845,77824,3248.863525390625
1778590980.1990566,81920,3306.958251953125
1778590986.2535605,86016,3378.60009765625
1778590992.3838646,90112,3436.076904296875
1778590998.3434765,94208,3456.111083984375
1778591005.523792,98304,3432.28564453125
1778591014.560426,102400,3432.3447265625
1778591026.8838544,106496,3411.161376953125
1778591036.648758,110592,3375.59375
1778591043.3536286,114688,3334.823486328125
1778591050.808473,118784,3294.861083984375
1778591059.0760686,122880,3226.421142578125
1778591067.7018695,126976,3143.175048828125
1778591077.391046,131072,3089.738037109375
1778591085.6086528,135168,2984.95556640625
1778591093.860415,139264,2937.936279296875
1778591101.9855442,143360,2855.800048828125
1778591113.1638033,147456,2773.962158203125
1778591119.4535155,151552,2701.58935546875
1778591129.1557863,155648,2630.864501953125
1778591135.8736873,159744,2559.9033203125
1778591142.136557,163840,2476.742431640625
1778591148.3636916,167936,2397.0
1778591154.7137372,172032,2323.027099609375
1778591168.8176386,176128,2277.688232421875
1778591177.2179277,180224,2215.04931640625
1778591183.6024668,184320,2186.048095703125
1778591192.0010264,188416,2157.390869140625
1778591199.3318,192512,2106.142822265625
1778591207.8977695,196608,2042.9583740234375
1778591216.334461,200704,2000.7099609375
1778591226.080059,204800,1932.1400146484375
1778591233.0755007,208896,1862.6199951171875
1778591239.6959279,212992,1821.199951171875
1778591249.0265148,217088,1693.449951171875
1778591261.858235,221184,1428.8800048828125
1778591270.5935736,225280,1290.4000244140625
1778591282.5497468,229376,1183.1600341796875
1778591292.956074,233472,1106.97998046875
1778591302.3256426,237568,1041.52001953125
1778591313.8234866,241664,1000.1300048828125
1778591326.2978163,245760,961.3499755859375
1778591336.6135685,249856,931.8499755859375
1778591349.1935227,253952,900.6300048828125
