Wall time,Step,Value
1778591852.5478916,512000,0.8500000238418579
1778591861.0956864,516096,0.8700000047683716
1778591870.7654114,520192,0.8700000047683716
1778591877.1973252,524288,0.8799999952316284
1778591883.635537,528384,0.8700000047683716
1778591893.4605975,532480,0.8199999928474426
1778591900.645678,536576,0.8199999928474426
1778591908.5494459,540672,0.8100000023841858
1778591919.920619,544768,0.7799999713897705
1778591927.180678,548864,0.75
1778591934.3997784,552960,0.7200000286102295
1778591943.1473389,557056,0.7099999785423279
1778591949.9906921,561152,0.7099999785423279
1778591956.665713,565248,0.6899999976158142
1778591964.2294178,569344,0.6800000071525574
1778591972.0077767,573440,0.6800000071525574
1778591981.155487,577536,0.6899999976158142
1778591990.6291807,581632,0.699999988079071
1778591997.1094887,585728,0.6899999976158142
1778592007.1800761,589824,0.6700000166893005
1778592013.53951,593920,0.6499999761581421
1778592021.1406002,598016,0.6700000166893005
1778592035.2477305,602112,0.6800000071525574
1778592044.1023235,606208,0.699999988079071
1778592051.430721,610304,0.6899999976158142
1778592058.6429343,614400,0.699999988079071
1778592070.1056657,618496,0.6700000166893005
1778592080.4574907,622592,0.6800000071525574
1778592092.0674736,626688,0.6700000166893005
1778592100.3304558,630784,0.6499999761581421
1778592116.6656833,634880,0.6600000262260437
1778592123.659462,638976,0.6800000071525574
1778592131.6031797,643072,0.7200000286102295
1778592140.2195253,647168,0.699999988079071
1778592149.052438,651264,0.6800000071525574
1778592157.9753194,655360,0.6499999761581421
1778592165.8196185,659456,0.6399999856948853
1778592172.7755783,663552,0.6200000047683716
1778592182.5538194,667648,0.6399999856948853
1778592205.7591975,671744,0.6399999856948853
1778592221.4911144,675840,0.6100000143051147
1778592230.5286539,679936,0.6000000238418579
1778592237.7104127,684032,0.5799999833106995
1778592244.3557107,688128,0.5799999833106995
1778592250.782792,692224,0.5799999833106995
1778592261.399717,696320,0.5699999928474426
1778592269.3103204,700416,0.5600000023841858
1778592276.1831574,704512,0.5899999737739563
1778592284.3894022,708608,0.6100000143051147
1778592294.4409788,712704,0.6299999952316284
1778592307.1926847,716800,0.6600000262260437
1778592317.3549929,720896,0.6299999952316284
1778592329.8980505,724992,0.6100000143051147
1778592338.7873175,729088,0.6299999952316284
1778592348.8048437,733184,0.6299999952316284
1778592356.264978,737280,0.6399999856948853
1778592367.2478828,741376,0.6399999856948853
1778592376.7038865,745472,0.6299999952316284
1778592386.251322,749568,0.6399999856948853
1778592394.5226915,753664,0.6200000047683716
1778592403.7828107,757760,0.6000000238418579
1778592412.418923,761856,0.6000000238418579
1778592420.8260713,765952,0.5899999737739563
1778592429.936573,770048,0.6100000143051147
1778592439.7503877,774144,0.6299999952316284
1778592448.6398807,778240,0.6399999856948853
1778592456.6885421,782336,0.6499999761581421
1778592467.9838088,786432,0.6700000166893005
1778592479.1284766,790528,0.6399999856948853
1778592486.7649784,794624,0.6399999856948853
1778592493.5925727,798720,0.6200000047683716
1778592501.1309001,802816,0.6299999952316284
1778592511.831689,806912,0.6700000166893005
1778592520.9451237,811008,0.6499999761581421
1778592530.5540807,815104,0.6700000166893005
1778592541.8243866,819200,0.6899999976158142
1778592551.920123,823296,0.6899999976158142
1778592561.030152,827392,0.6899999976158142
1778592570.0099018,831488,0.6800000071525574
1778592576.540197,835584,0.699999988079071
1778592586.630096,839680,0.7200000286102295
1778592597.8450148,843776,0.7300000190734863
1778592606.9848077,847872,0.75
1778592617.016754,851968,0.7599999904632568
1778592625.2539246,856064,0.7599999904632568
1778592633.8092914,860160,0.75
